epoch,loss,mae,val_loss,val_mae
40,0.012250668369233608,0.08835393190383911,0.007351617328822613,0.07259581983089447
41,0.011445424519479275,0.08062773942947388,0.008223858661949635,0.0707336813211441
42,0.013567205518484116,0.10147321969270706,0.013629371300339699,0.09878024458885193
43,0.007896698080003262,0.07085519284009933,0.009989289566874504,0.08010641485452652
44,0.009128856472671032,0.07751236855983734,0.00852580089122057,0.08143157511949539
45,0.010255631059408188,0.0815674364566803,0.006837540306150913,0.07538927346467972
46,0.005398219916969538,0.05608142539858818,0.008195890113711357,0.06729862838983536
47,0.005091617349535227,0.058966152369976044,0.009395154193043709,0.08540379256010056
48,0.0069122472777962685,0.06641925126314163,0.009539284743368626,0.07508432865142822
49,0.006155901588499546,0.06460104137659073,0.007536501158028841,0.0691247433423996
50,0.005557683762162924,0.060701169073581696,0.004274222068488598,0.05283430963754654
51,0.005030142609030008,0.05429455265402794,0.007412595674395561,0.07153045386075974
52,0.004241925198584795,0.053626008331775665,0.004410931840538979,0.05614360421895981
53,0.0036133204121142626,0.044430989772081375,0.007309469860047102,0.0696028620004654
54,0.0051203155890107155,0.056050125509500504,0.009173065423965454,0.08081527799367905
55,0.00558901485055685,0.06179967522621155,0.006430845241993666,0.06978972256183624
56,0.005160211119800806,0.05489205941557884,0.005899693351238966,0.06427715718746185
57,0.0050478046759963036,0.05949696525931358,0.004172430373728275,0.050962548702955246
58,0.0050424849614501,0.05457950755953789,0.010424141772091389,0.08837615698575974
59,0.0053560794331133366,0.05625070258975029,0.0033917883411049843,0.04931620508432388
60,0.006931762211024761,0.06544870883226395,0.008132662624120712,0.07307828217744827
61,0.0051457504741847515,0.059125497937202454,0.006778550334274769,0.07127346098423004
62,0.007663158234208822,0.07521270215511322,0.004850742872804403,0.061713989824056625
63,0.0037940170150250196,0.0474405474960804,0.003987226169556379,0.046774718910455704
64,0.0031957037281244993,0.04456523433327675,0.003880445845425129,0.051861584186553955
65,0.0029691176023334265,0.04212556779384613,0.004315984435379505,0.05446029454469681
66,0.0037106694653630257,0.048787716776132584,0.005035330541431904,0.059291526675224304
67,0.0028305912856012583,0.04270009323954582,0.0026676557026803493,0.04023464024066925
68,0.002698394237086177,0.0414283461868763,0.004665310028940439,0.057166025042533875
69,0.003017841838300228,0.041892167180776596,0.005124052055180073,0.06632556021213531
70,0.002882560482248664,0.04311445727944374,0.0025372556410729885,0.03205886855721474
71,0.002265151357278228,0.038539428263902664,0.0032884064130485058,0.04312680661678314
72,0.002267940668389201,0.03756267949938774,0.0037420077715069056,0.053242187947034836
73,0.0026841890066862106,0.039591725915670395,0.005408614408224821,0.06500748544931412
74,0.003248981200158596,0.046420544385910034,0.0020040334202349186,0.033158235251903534
75,0.0030328386928886175,0.04404748976230621,0.0034243750851601362,0.0519745908677578
76,0.0029943999834358692,0.04502042382955551,0.009839149191975594,0.08637706935405731
77,0.005164616275578737,0.0577920526266098,0.023045916110277176,0.13653557002544403
78,0.019509389996528625,0.12815280258655548,0.009203486144542694,0.08550915122032166
79,0.010423154570162296,0.08837918192148209,0.0029248185455799103,0.04442034661769867
80,0.0067531573586165905,0.06718666106462479,0.009086867794394493,0.0855543315410614
81,0.007005094550549984,0.07223997265100479,0.0028856678400188684,0.041824258863925934
82,0.004951735492795706,0.05334613844752312,0.004411056637763977,0.05745230242609978
83,0.003375120460987091,0.048212986439466476,0.004311820957809687,0.0491689033806324
84,0.004312696401029825,0.05146288871765137,0.009246158413589,0.08248254656791687
85,0.0057426695711910725,0.06495432555675507,0.005272320471704006,0.06528086215257645
86,0.007073011249303818,0.0712687149643898,0.02140745148062706,0.14098355174064636
87,0.010540946386754513,0.0828215554356575,0.014538466930389404,0.10382607579231262
88,0.017039362341165543,0.11691348999738693,0.03031279891729355,0.16325972974300385
89,0.01823262684047222,0.12116025388240814,0.0032199511770159006,0.04384199529886246
90,0.008203764446079731,0.07181280106306076,0.010457577183842659,0.08761389553546906
91,0.010729270987212658,0.08961069583892822,0.004592980723828077,0.05962332338094711
92,0.005750447511672974,0.061763226985931396,0.005115593317896128,0.055036820471286774
93,0.008588423021137714,0.07783187925815582,0.006946934387087822,0.06409453600645065
94,0.009222228080034256,0.08440028876066208,0.02243722416460514,0.1375850886106491
95,0.007802384905517101,0.07253820449113846,0.0025319175329059362,0.041792429983615875
96,0.008384961634874344,0.0804988294839859,0.02475806139409542,0.14731547236442566
97,0.01303751952946186,0.09348871558904648,0.004163193516433239,0.05629513040184975
98,0.0059711867943406105,0.06689195334911346,0.007418919820338488,0.0764998123049736
99,0.011712166480720043,0.0962817519903183,0.012592739425599575,0.1036723405122757
100,0.006629365961998701,0.06749287247657776,0.004812449216842651,0.060341641306877136
101,0.003777796868234873,0.04886046051979065,0.011660870164632797,0.09465741366147995
102,0.00885802786797285,0.08030173927545547,0.006069854833185673,0.06845059245824814
103,0.005688505247235298,0.06470690667629242,0.008863085880875587,0.08658945560455322
104,0.008961083367466927,0.08063742518424988,0.007172871846705675,0.07609143108129501
