epoch,loss,mae,val_loss,val_mae
111,0.029580533504486084,0.12629704177379608,0.05422794818878174,0.1792472004890442
112,0.023203982040286064,0.12051619589328766,0.06929554045200348,0.17342060804367065
113,0.028339717537164688,0.12639833986759186,0.0660146027803421,0.18956057727336884
114,0.029590005055069923,0.11940550804138184,0.056987859308719635,0.14085182547569275
115,0.0403963103890419,0.1380476951599121,0.05666184797883034,0.1790057271718979
116,0.017156461253762245,0.09736574441194534,0.07463541626930237,0.17540007829666138
117,0.03817695751786232,0.1256304830312729,0.049638960510492325,0.15405026078224182
118,0.017098164185881615,0.09461855888366699,0.06196074187755585,0.1904013454914093
119,0.020100656896829605,0.10504769533872604,0.09127162396907806,0.1908228099346161
120,0.03175201267004013,0.11087105423212051,0.06351175904273987,0.1989913135766983
121,0.016725685447454453,0.09011231362819672,0.032877542078495026,0.13585638999938965
122,0.012350556440651417,0.08797823637723923,0.030653728172183037,0.13374847173690796
123,0.012641792185604572,0.08441278338432312,0.01654202863574028,0.0895330160856247
124,0.013717258349061012,0.0816497951745987,0.02438042312860489,0.12938164174556732
125,0.008118726313114166,0.0614132359623909,0.04309038072824478,0.16396689414978027
126,0.014345857314765453,0.07721586525440216,0.03887180984020233,0.15275289118289948
127,0.01020786538720131,0.069464772939682,0.040727052837610245,0.16524651646614075
128,0.010639826767146587,0.06385017186403275,0.030985800549387932,0.12853918969631195
129,0.012172579765319824,0.07169004529714584,0.03394346311688423,0.1356484293937683
130,0.010530423372983932,0.07467382401227951,0.028619688004255295,0.12321969121694565
131,0.013696675188839436,0.08637147396802902,0.028681129217147827,0.11482897400856018
132,0.010555772110819817,0.07578371465206146,0.029861100018024445,0.14029833674430847
133,0.024604102596640587,0.10523178428411484,0.030564893037080765,0.10662130266427994
134,0.02044999971985817,0.09752597659826279,0.029472580179572105,0.11845500022172928
135,0.017962252721190453,0.08899790048599243,0.02843133546411991,0.11994636803865433
136,0.013768445700407028,0.07938177138566971,0.034043196588754654,0.10104630887508392
137,0.015934213995933533,0.09253030270338058,0.025534790009260178,0.11795638501644135
138,0.013605079613626003,0.08153900504112244,0.03924417495727539,0.13531960546970367
139,0.033824604004621506,0.12589256465435028,0.03979010879993439,0.16630591452121735
140,0.01892855390906334,0.10607747733592987,0.04530195891857147,0.17035578191280365
141,0.017575979232788086,0.08882351964712143,0.042587894946336746,0.14583003520965576
142,0.017223799601197243,0.09658467024564743,0.05800940468907356,0.19171476364135742
143,0.01617441512644291,0.09482090175151825,0.050648611038923264,0.17908428609371185
144,0.00981955323368311,0.06977400928735733,0.030512480065226555,0.137477844953537
145,0.009747922420501709,0.07650037854909897,0.03309730440378189,0.1555081456899643
146,0.011129260994493961,0.07593566924333572,0.023023275658488274,0.08791490644216537
147,0.00971726980060339,0.07026558369398117,0.03921164572238922,0.14063920080661774
148,0.02009689249098301,0.08854659646749496,0.03257133811712265,0.11789412796497345
149,0.015773756429553032,0.09718409925699234,0.043319568037986755,0.1441333144903183
150,0.01160957757383585,0.08383912593126297,0.04105279967188835,0.15639445185661316
151,0.010566665790975094,0.07687260210514069,0.03581799939274788,0.10834108293056488
152,0.00695799570530653,0.05960976332426071,0.028230993077158928,0.14639106392860413
153,0.013837287202477455,0.080210380256176,0.03814541921019554,0.1199703961610794
