epoch,loss,mae,val_loss,val_mae
0,1.0035568475723267,0.8694717288017273,0.913078784942627,0.8341110348701477
1,0.9587607979774475,0.8510763645172119,0.886165201663971,0.8158859014511108
2,0.5606496334075928,0.629339337348938,0.4384176433086395,0.5699242949485779
3,0.31719088554382324,0.4630424976348877,0.23893117904663086,0.3994489908218384
4,0.20250557363033295,0.35525086522102356,0.14685103297233582,0.30572080612182617
5,0.14992138743400574,0.2990185618400574,0.18182975053787231,0.32648736238479614
6,0.17128914594650269,0.311787873506546,0.1311376392841339,0.294925332069397
7,0.15653778612613678,0.308834969997406,0.11336102336645126,0.22855371236801147
8,0.14641910791397095,0.28714120388031006,0.12305018305778503,0.23485995829105377
9,0.14348335564136505,0.28545770049095154,0.10032489895820618,0.23776064813137054
10,0.1439066231250763,0.2706463634967804,0.09312117844820023,0.2167297750711441
11,0.1325281858444214,0.25825008749961853,0.10010191798210144,0.23023737967014313
12,0.13059057295322418,0.26018786430358887,0.10095218569040298,0.21343737840652466
13,0.14461354911327362,0.2794707119464874,0.11919864267110825,0.25304940342903137
14,0.14000485837459564,0.27026721835136414,0.20848685503005981,0.32544997334480286
15,0.14557863771915436,0.268046110868454,0.09290414303541183,0.21504434943199158
16,0.12319353222846985,0.24593739211559296,0.09071281552314758,0.20414942502975464
17,0.11787134408950806,0.23676545917987823,0.08790367096662521,0.2079915553331375
18,0.12445897608995438,0.2384835183620453,0.10962576419115067,0.20860464870929718
19,0.12569649517536163,0.25002971291542053,0.08906881511211395,0.20543819665908813
20,0.11369616538286209,0.23788638412952423,0.1167188510298729,0.23511219024658203
21,0.09896861761808395,0.22386260330677032,0.08137613534927368,0.1751565784215927
22,0.08213535696268082,0.18852369487285614,0.04494805634021759,0.15300491452217102
23,0.09673962742090225,0.2048439234495163,0.08876141160726547,0.23245356976985931
24,0.08763458579778671,0.21150293946266174,0.04584340378642082,0.14573334157466888
25,0.0562422052025795,0.1621932089328766,0.07143905758857727,0.20734049379825592
26,0.055641334503889084,0.15565866231918335,0.037501558661460876,0.1163039281964302
27,0.05230783671140671,0.14543180167675018,0.14765682816505432,0.269884318113327
28,0.05602296441793442,0.16120654344558716,0.038730189204216,0.1371549367904663
29,0.04920148476958275,0.1469077616930008,0.04129359498620033,0.1519363969564438
30,0.02975456975400448,0.1086118146777153,0.0334622822701931,0.12650234997272491
31,0.03522678092122078,0.12736596167087555,0.07038000226020813,0.17216865718364716
32,0.04658634588122368,0.14331519603729248,0.022763486951589584,0.09551935642957687
33,0.0338289737701416,0.11756303906440735,0.03295966237783432,0.12514440715312958
34,0.044274140149354935,0.13542847335338593,0.05826210975646973,0.1721365600824356
35,0.042133577167987823,0.13893762230873108,0.028274865821003914,0.12243527173995972
36,0.02590963803231716,0.10900221019983292,0.03202401101589203,0.1158551499247551
37,0.02623911388218403,0.10648267716169357,0.022398589178919792,0.09781868010759354
38,0.03204229474067688,0.10686751455068588,0.02460608072578907,0.1089053526520729
39,0.02967039868235588,0.1114501878619194,0.038864072412252426,0.13505558669567108
40,0.0433732308447361,0.14640173316001892,0.03061840496957302,0.1156611442565918
41,0.030689969658851624,0.11043687909841537,0.10625375807285309,0.2443879395723343
42,0.0666767805814743,0.1764603555202484,0.022436050698161125,0.0866633728146553
43,0.05750279873609543,0.15828843414783478,0.055788345634937286,0.16672174632549286
44,0.028151091188192368,0.11046750843524933,0.02449958585202694,0.11806634813547134
45,0.023806532844901085,0.10400675237178802,0.026803744956851006,0.09773064404726028
46,0.021967323496937752,0.09182251244783401,0.03226974233984947,0.12217674404382706
47,0.020198995247483253,0.09202390909194946,0.029782477766275406,0.13075104355812073
48,0.018151916563510895,0.08644533157348633,0.012117891572415829,0.07171473652124405
49,0.017767636105418205,0.08091066032648087,0.018496355041861534,0.09584429115056992
50,0.02634528838098049,0.0945996344089508,0.020466705784201622,0.08621695637702942
51,0.04272043704986572,0.13445085287094116,0.03340879827737808,0.14344044029712677
52,0.017507614567875862,0.08683116734027863,0.01777695305645466,0.08633658289909363
53,0.017440414056181908,0.08251048624515533,0.019493689760565758,0.09102579206228256
54,0.014621552079916,0.07532558590173721,0.016013219952583313,0.07676243782043457
55,0.019138332456350327,0.08874355256557465,0.009315489791333675,0.06276440620422363
56,0.013708877377212048,0.07517904043197632,0.011176732368767262,0.06550755351781845
57,0.014279759488999844,0.0774722769856453,0.03593502938747406,0.10665528476238251
58,0.03140317648649216,0.11648587137460709,0.021670479327440262,0.11254839599132538
59,0.025857625529170036,0.11510840058326721,0.015675295144319534,0.08048118650913239
60,0.015716902911663055,0.08433373272418976,0.014529639855027199,0.08346207439899445
61,0.015050106681883335,0.08485723286867142,0.017275884747505188,0.08505985885858536
62,0.017334217205643654,0.08519246429204941,0.010597553104162216,0.07031360268592834
63,0.010520166717469692,0.06666161119937897,0.02512506954371929,0.1033768504858017
64,0.017586523666977882,0.08935283869504929,0.010476500727236271,0.06548904627561569
65,0.019939880818128586,0.08978424221277237,0.014597032219171524,0.08198511600494385
66,0.01372427400201559,0.0757419615983963,0.011273698881268501,0.07192014157772064
67,0.013391213491559029,0.0727398619055748,0.016285641118884087,0.06851030141115189
68,0.011899382807314396,0.06851085275411606,0.011333530768752098,0.06451230496168137
69,0.009432187303900719,0.06257496029138565,0.012212765403091908,0.07264693826436996
70,0.010405165143311024,0.06212250888347626,0.010830949991941452,0.06631927192211151
